,url,title,dataset,used,original-tag,sub-category-tag,sub-category,category
369,https://github.com/obgm/libcoap/issues/213,How to fuzz coap_read(),projects,3.0,Developer is trying to understand how to fuzz one of their API,F15,Developers have difficulties in generating the correct inputs or targeting specific parts of software.,Usability
370,https://github.com/khaledhosny/ots/issues/115,Add OTS to Google’s OSS Fuzz project,projects,3.0,FP,None,None,None
371,https://github.com/nlohmann/json/issues/3475,json:parse_bjdata_fuzzer reaches assertion,projects,4.0,FP,None,None,None
372,https://github.com/radareorg/radare2/issues/8502,"[rafuzz2] ""=< dt"" crashes r2 on Linux",projects,5.0,FP,None,None,None
373,https://github.com/project-oak/oak/issues/893,Investigate fuzz testing with OSS-Fuzz for Rust,projects,4.0,FP,None,None,None
374,https://github.com/dart-lang/sdk/issues/38203,analyzer fuzz crash: binary operator on extension name,projects,3.0,FP,None,None,None
375,https://github.com/google/syzkaller/issues/1622,sys/linux: kernel fuzzing lockdown,projects,6.0,Developer wants to find a way to filter out cases that cause crash/reboot/corruption,F12,Fuzzer unusual inputs cause crashes/issues.,Reliability
376,https://github.com/ninja-build/ninja/issues/960,afl-fuzz repro causing oom,projects,6.0,fuzzer use too much resources and causes out of memory,F4,"Fuzzing process takes too much time or resouces (e.g., memory, CPU, disk spaces).",Performance
377,https://github.com/LibreDWG/libredwg/issues/197,remaining injson fuzzing crashes and leaks,projects,2.0,FP,None,None,None
378,https://github.com/spdk/spdk/issues/1846,[vhost/vhost_initiator] vhost fuzzer fuzz_vhost_create_dev  error,projects,3.0,FP,None,None,None
379,https://github.com/influxdata/influxdb/issues/8065,[Query Fuzz] Query doesn't return,projects,2.0,FP,None,None,None
380,https://github.com/llvm/llvm-project/issues/53429,libFuzzer sometimes doesn't report timeout,projects,6.0,Bug in the fuzzer: Fuzzer shows inconsistent behaviour (sometimes timeout sometimes no timeout),F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
381,https://github.com/dart-lang/sdk/issues/38953,Analyzer fuzz crash: ui as code in string interpolation in import uri,projects,4.0,FP,None,None,None
382,https://github.com/census-instrumentation/opencensus-cpp/issues/396,Integrating with OSS-Fuzz,projects,3.0,FP,None,None,None
383,https://github.com/dart-lang/sdk/issues/38275,Analyzer fuzz crash: invalid typedef reference in set literal,projects,7.0,FP,None,None,None
384,https://github.com/envoyproxy/envoy/issues/9798,Automatic creation of the HTTP Filter Fuzzer dictionary,projects,3.0,FP,None,None,None
385,https://github.com/golang/go/issues/48179,internal/fuzz: regression finding interesting inputs in simple tests,projects,8.0,Fuzzer logs not showing progress (just keeps running without showing that new coverage is reached),F18,Messages/information generated by fuzzers is missing/confusing/unhelpful.,Usability
386,https://github.com/golang/go/issues/48901,cmd/go/internal/cache: provide GOFUZZCACHE environment variable,projects,7.0,Corpus is auto-deleted after fuzzing (developer feels like it's a waste of cpu time used),F13,Developers are not able to save or re-use corpus.,Reproducibility
387,https://github.com/simdjson/simdjson/issues/368,Investigate and increase fuzz coverage,projects,5.0,FP,None,None,None
388,https://github.com/dart-lang/sdk/issues/37942,analyzer fuzz crash: analyzer extensions crash on super operator,projects,1.0,FP,None,None,None
389,https://github.com/google/syzkaller/issues/2777,syz-fuzzer: invalid memory address or nil pointer dereference at BuildChoiceTable,projects,3.0,FP,None,None,None
390,https://github.com/dart-lang/sdk/issues/38048,analyzer fuzz crash: calling sync local fn within metadata on a top level var,projects,6.0,FP,None,None,None
391,https://github.com/golang/go/issues/48606,testing: fuzzed function can corrupt internal state of fuzzer,projects,3.0,FP,None,None,None
392,https://github.com/pingcap/tidb/issues/318,Testing tidb with Go fuzzer,projects,3.0,FP,None,None,None
393,https://github.com/dart-lang/sdk/issues/39036,Parser fuzz crash: token.isOperator for ===,projects,5.0,FP,None,None,None
394,https://github.com/golang/go/issues/50852,doc: fuzzing tutorial: is the final test correct?,projects,5.0,FP,None,None,None
395,https://github.com/jboss-javassist/javassist/issues/20,Support for Javaflow bytecode pattern,projects,8.0,FP,None,None,None
396,https://github.com/openssl/openssl/issues/16406,Microsoft Defender & fuzz files,projects,7.0,FP,None,None,None
397,https://github.com/curl/curl/issues/8041,Issue 41258: curl:curl_fuzzer_gopher: Heap-buffer-overflow in seturl,projects,1.0,FP,None,None,None
398,https://github.com/ossf/scorecard/issues/1289,"The ""Fuzzing"" check doesn't seem to work anymore",projects,1.0,FP,None,None,None
399,https://github.com/dart-lang/sdk/issues/39023,Analyzer fuzz test crash: test infrastructe crashes on utf-8 sequence,projects,1.0,Fuzzer crashes when using different test infrastructure,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
400,https://github.com/assimp/assimp/issues/3422,32 of 38 Issue 24506 in oss-fuzz: assimp:assimp_fuzzer: Integer-overflow in Assimp::MDLImporter::InternReadFile_Quake1,projects,3.0,FP,None,None,None
401,https://github.com/Blosc/c-blosc2/issues/373,"Libfuzzer: ""member access within null pointer of type 'blosc2_stdio_file'""",projects,5.0,FP,None,None,None
402,https://github.com/opencv/opencv/issues/21947,"BufferOverflow BugReport, Fuzzing suggestion",projects,8.0,FP,None,None,None
403,https://github.com/ANSSI-FR/libecc/issues/20,ECRDSA fuzzing mode bugfix,projects,3.0,FP,None,None,None
404,https://github.com/llvm/llvm-project/issues/53891,libfuzzer/asan: Fiber helpers don't support reallocation of a fiber stack,projects,4.0,Fuzzer does not fit well with the asynchronous nature of the project,F3,The fuzzer misses desired functionalities/features.,Functionality
405,https://github.com/llvm/llvm-project/issues/55018,"bogus `-Wmissing-prototypes` warning with `extern ""C""` function (fuzzer)",projects,6.0,FP,None,None,None
406,https://github.com/ethereum/solidity/issues/8358,[docker] ossfuzz image: Upgrade libprotobuf-mutator,projects,1.0,FP,None,None,None
407,https://github.com/JodaOrg/joda-time/issues/586,Integrating joda-time with OSS-Fuzz,projects,4.0,FP,None,None,None
408,https://github.com/kubernetes/kubernetes/issues/59829,Fuzz or matrix test the API server,projects,6.0,FP,None,None,None
409,https://github.com/valyala/fasthttp/issues/838,Docs: Fuzzit badge isn't loading,projects,5.0,FP,None,None,None
410,https://github.com/secdev/scapy/issues/1758,netflow v9 DataFlowSet length with padding,projects,8.0,FP,None,None,None
411,https://github.com/dart-lang/sdk/issues/38049,Analyzer fuzz crash: calling improperly defined operator,projects,8.0,FP,None,None,None
412,https://github.com/yhirose/cpp-httplib/issues/1116,Fuzzing build failure,projects,1.0,Oss-fuzz: Build failure was due to issue on oss-fuzz side,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
413,https://github.com/dart-lang/sdk/issues/38070,analyzer fuzz crash: Annotated type parameter,projects,7.0,FP,None,None,None
414,https://github.com/bitcoin/bitcoin/issues/19679,"test, ci: Fuzzing harnesses lacking a seed corpus",projects,3.0,FP,None,None,None
415,https://github.com/CodeIntelligenceTesting/jazzer/issues/249,"FuzzedDataProvider.consumeChar(char min, char max) returns values outside of range",projects,6.0,FP,None,None,None
416,https://github.com/image-rs/image/issues/871,Fuzzing with travis,projects,6.0,Developers need to figure out how to integrate their fuzzer with their CI,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
417,https://github.com/radareorg/radare2/issues/1541,./bins/dalvik/fuzz-dex-jox01 segfault,projects,1.0,FP,None,None,None
418,https://github.com/secdev/scapy/issues/3278,How to fuzz based on existing well-formed packet?,projects,7.0,Developer wants to know how to generate mutations based on existing data while fuzzing,F12,Fuzzer unusual inputs cause crashes/issues.,Reliability
419,https://github.com/CodeIntelligenceTesting/jazzer/issues/188,libFuzzer Dictionary Support,projects,6.0,Developer cannot pass arguments correctly to the fuzzer,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
420,https://github.com/llvm/llvm-project/issues/33176,implement a structured clang-fuzzer (aka clang-proto-fuzzer),projects,6.0,FP,None,None,None
421,https://github.com/nlohmann/json/issues/437,Use-of-uninitialized-value (OSS-Fuzz issue 477),projects,3.0,FP,None,None,None
422,https://github.com/alembic/alembic/issues/233,Integrating with OSS-Fuzz,projects,8.0,FP,None,None,None
423,https://github.com/CESNET/libyang/issues/772,Segmentation fault in yangfuzz and yanglint,projects,3.0,FP,None,None,None
424,https://github.com/leethomason/tinyxml2/issues/291,Null pointer dereference when fuzzed,projects,8.0,FP,None,None,None
425,https://github.com/llvm/llvm-project/issues/22328,"[fuzz, binary] Assertion `EndColNo <= map.getSourceLine().size() && ""Invalid range!""' failed.",projects,1.0,FP,None,None,None
426,https://github.com/pingcap/tidb/issues/3949,several panic using go-fuzz to test,projects,1.0,FP,None,None,None
427,https://github.com/ethereum/solidity/issues/5829,Add libFuzzer (oss-fuzz) CI,projects,7.0,FP,None,None,None
428,https://github.com/llvm/llvm-project/issues/3191,assertion failure in DataflowValues.h,projects,7.0,FP,None,None,None
429,https://github.com/grpc/grpc/issues/23459,Installing grpcio-1.30.0 from Google Function for Google Dataflow reference,projects,4.0,FP,None,None,None
430,https://github.com/thesofproject/sof/issues/5080,[FEATURE] Add fuzzing endpoints for math functions,projects,8.0,FP,None,None,None
431,https://github.com/istio/istio/issues/14187,Improve workload SDS fault injection / fuzzy test coverage,projects,3.0,FP,None,None,None
432,https://github.com/llvm/llvm-project/issues/22210,[fuzz] Assertion `isScalarType()' failed.,projects,7.0,FP,None,None,None
433,https://github.com/dart-lang/sdk/issues/39032,Parser fuzz crash: unimplemented parse in mixin,projects,8.0,FP,None,None,None
434,https://github.com/golang/go/issues/44139,[dev.fuzz] proposal: add flag to control parallelism,projects,2.0,Fuzzing takes too much resources,F4,"Fuzzing process takes too much time or resouces (e.g., memory, CPU, disk spaces).",Performance
435,https://github.com/facebook/zstd/issues/1723,[fuzz] Improve the data generation,projects,2.0,FP,None,None,None
436,https://github.com/WizardMac/ReadStat/issues/181,Activate remaining 7 fuzzers in OSSFuzz,projects,7.0,Fuzz targets are too small to fuzz,F6,Bad fuzzing targets lead to fuzzing failure or inconsistent results.,Reliability
437,https://github.com/golang/go/issues/50606,"internal/fuzz: test_fuzz_minimize_interesting failures with ""cannot unmarshal empty string""",projects,1.0,FP,None,None,None
438,https://github.com/assimp/assimp/issues/3974,Bug: Issue 35660 in oss-fuzz: assimp:assimp_fuzzer: Null-dereference READ in std::__1::char_traits<char>::length,projects,7.0,FP,None,None,None
439,https://github.com/golang/go/issues/48654,cmd/go: add a test for coverage guidance while fuzzing,projects,3.0,FP,None,None,None
440,https://github.com/caddyserver/caddy/issues/4169,fuzz-format: Timeout in fuzz-format,projects,4.0,FP,None,None,None
441,https://github.com/google/oss-fuzz/issues/3475,"Issue wrongly marked ""verified""",oss,8.0,Flaky fuzzing bug,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
442,https://github.com/google/oss-fuzz/issues/1396,fix new project guide for msan,oss,3.0,FP,None,None,None
443,https://github.com/google/oss-fuzz/issues/1458,Unable to retrieve corpus backup,oss,2.0,Change from google prevent dev from downloading corpus from google server,O12,Key resources unavailable on OSS-Fuzz lead to project crash/build faulures.,Reliability
444,https://github.com/google/oss-fuzz/issues/4334,Add fuzzing dictionaries by default,oss,3.0,FP,None,None,None
445,https://github.com/google/oss-fuzz/issues/3277,presubmit.py: check_project_yaml_constants needs update,oss,8.0,FP,None,None,None
446,https://github.com/google/oss-fuzz/issues/7071,Getc/getc_unlocked are claimed to return uninitialized data from setvbuf private buffer,oss,4.0,Lack of MSan for project on OSS-fuzz side cause project to have unreproducible error,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
447,https://github.com/google/oss-fuzz/issues/6528,clusterfuzzlite: helper.py message for nonexistent external projects is confusing,oss,4.0,fuzzer produces confusing error message,F18,Messages/information generated by fuzzers is missing/confusing/unhelpful.,Usability
448,https://github.com/google/oss-fuzz/issues/460,NSS fails AFL builds with undefined reference to `LLVMFuzzerMutate',oss,1.0,Difficulity providing specific input to fuzzers using custom mutators,F15,Developers have difficulties in generating the correct inputs or targeting specific parts of software.,Usability
449,https://github.com/google/oss-fuzz/issues/6696,[cflite] Ensure that bugs found on first run don't get hidden forever.,oss,2.0,FP,None,None,None
450,https://github.com/google/oss-fuzz/issues/703,[qubes-os] Debugging non-reproducible timeout crashes,oss,3.0,Fuzzing targets keep getting timed out but testcase cannot be reproduced to find the issue,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
451,https://github.com/google/oss-fuzz/issues/244,mechanism to manage bug disclosure ?,oss,7.0,OSS-fuzz challenge: Oss-fuzz does not adapt bug public release policy for each project,O10,Oss-fuzz configurations lead to undesired bug public release.,Permission
452,https://github.com/google/oss-fuzz/issues/6156,Missing testcases in OSS-Fuzz dashboard,oss,6.0,FP,None,None,None
453,https://github.com/google/oss-fuzz/issues/1720,Guidance on stats interpretation,oss,8.0,Oss-fuzz challenge: Developers find coverage report to be confusing,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
454,https://github.com/google/oss-fuzz/issues/131,"""fuzzer_logs"" not visible due to permissions",oss,5.0,FP,None,None,None
455,https://github.com/google/oss-fuzz/issues/2855,Some questions regarding the OSS Fuzz project and rewards for contributors,oss,1.0,FP,None,None,None
456,https://github.com/google/oss-fuzz/issues/1045,gstreamer build is broken,oss,8.0,FP,None,None,None
457,https://github.com/google/oss-fuzz/issues/2428,helper.py build_fuzzers project <path> seems to fail when there is a colon in <path>,oss,1.0,Changes in external build tool (Azure) causes build to fail,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
458,https://github.com/google/oss-fuzz/issues/959,Unable to access Reproducer Testcase,oss,8.0,Oss-fuzz challenge: Maintainer cannot access reproducer testcase on oss-fuzz,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
459,https://github.com/google/oss-fuzz/issues/5763,Coverage builds broken,oss,8.0,FP,None,None,None
460,https://github.com/google/oss-fuzz/issues/4233,Unclear state of coverage build status for qt,oss,5.0,OSS-fuzz challenge: Oss-fuzz changing build system infrastructure cause missing coverage build,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
461,https://github.com/google/oss-fuzz/issues/1368,h2o: fuzz target crashes on startup.,oss,4.0,FP,None,None,None
462,https://github.com/google/oss-fuzz/issues/49,Migrate old .rev files to .srcmap.json,oss,8.0,FP,None,None,None
463,https://github.com/google/oss-fuzz/issues/541,"report null derefs as such, instead of 'unknown crash'",oss,8.0,FP,None,None,None
464,https://github.com/google/oss-fuzz/issues/1173,Ocassionally line number in stacktrace is 0,oss,4.0,stacktrace information is not correct due to a bug in the compiler,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
465,https://github.com/google/oss-fuzz/issues/128,AFL support,oss,1.0,FP,None,None,None
466,https://github.com/google/oss-fuzz/issues/7138,Unreadable corpus files break entire build,oss,3.0,Undreadble in corpus causes build to fail,F11,Issues in corpus lead to build failures or unreliable results.,Reliability
467,https://github.com/google/oss-fuzz/issues/870,Ignore email case sensitivity.,oss,8.0,FP,None,None,None
468,https://github.com/google/oss-fuzz/issues/1120,Add fuzzer for UBJSON input in nlohmann/json,oss,5.0,FP,None,None,None
469,https://github.com/google/oss-fuzz/issues/3130,"""Progression task started"", but never seems to end",oss,6.0,Oss-fuzz challenge: Oss-fuzz dev dedicated too little disk size for project build,O6,OSS-Fuzz does not allocate enough resources to project for fuzzing.,Performance
470,https://github.com/google/oss-fuzz/issues/4604,[cifuzz] Pass an environment variable so that build.sh knows it is in CIFuzz,oss,3.0,FP,None,None,None
471,https://github.com/google/oss-fuzz/issues/5637,Switch to default Mbed TLS branch when 3.0 stable (June),oss,7.0,FP,None,None,None
472,https://github.com/google/oss-fuzz/issues/6677,[clusterfuzzlite] RUN_FUZZERS_MODE/mode are used inconsistently,oss,1.0,FP,None,None,None
473,https://github.com/google/oss-fuzz/issues/7208,Step #5: error: /workspace/out/libfuzzer-coverage-x86_64/dumps/*.profdata: No such file or directory,oss,8.0,FP,None,None,None
474,https://github.com/google/oss-fuzz/issues/2558,Reproduce with multiple sanatizers,oss,6.0,Oss-fuzz does not support multiple sanitizer build,O5,OSS-Fuzz misses desired functionalities/features.,Functionality
475,https://github.com/google/oss-fuzz/issues/5429,Supposedly Verified issue keeps existing as crash,oss,8.0,OSS-Fuzz: issue status wrongly marked,O14,Bug status is not correct in the issue tracking system.,Reliability
476,https://github.com/google/oss-fuzz/issues/817,Broken ffmpeg build with UBSan,oss,8.0,FP,None,None,None
477,https://github.com/google/oss-fuzz/issues/1675,Fuzzing of memory limitation and malloc fails,oss,6.0,Fuzzer lacks features to test possible out of memory paths in the code,F3,The fuzzer misses desired functionalities/features.,Functionality
478,https://github.com/google/oss-fuzz/issues/1533,Past crash regressions need to be retried,oss,2.0,FP,None,None,None
479,https://github.com/google/oss-fuzz/issues/716,I get notified about curl issues but can't access them,oss,8.0,oss-fuzz challenge: Project maintainer doesn't have access to fuzzing reports,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
480,https://github.com/google/oss-fuzz/issues/7188,Coverage reports not being found/linked to by clusterfuzz,oss,5.0,FP,None,None,None
481,https://github.com/google/oss-fuzz/issues/3157,Revert clang workaround for gRPC,oss,2.0,FP,None,None,None
482,https://github.com/google/oss-fuzz/issues/4140,Mercurial coverage build busted,oss,7.0,Project build broke on OSS-fuzz even without developer pushing new changes (oss-fuzz expects specific directory structure: i.e don't use the /out folder),O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
483,https://github.com/google/oss-fuzz/issues/2289,All the projects where AFL is used as a fuzzing engine seem to be broken,oss,3.0,Bug in AFL causes project breaks project compilation,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
484,https://github.com/google/oss-fuzz/issues/567,make ffmpeg seed corpora smaller and re-enable them,oss,5.0,Fuzzer cannot handle project and corpora size,F5,The fuzzer has scalability issues when facing large inputs/fuzzing targets/corpora.,Performance
485,https://github.com/google/oss-fuzz/issues/3604,Unable to reproduce bug in sqlite3,oss,5.0,Developer cannot reproduce the fuzzer crash,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
486,https://github.com/google/oss-fuzz/issues/33,Checking out of non-git VCS,oss,4.0,FP,None,None,None
487,https://github.com/google/oss-fuzz/issues/872,Leaks not raised as issues?,oss,2.0,Flaky memory leak,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
488,https://github.com/google/oss-fuzz/issues/1111,gdal builds are broken,oss,6.0,FP,None,None,None
489,https://github.com/google/oss-fuzz/issues/1449,Some LibreOffice Fuzzers Can't Use AFL's Deferred Forkserver,oss,2.0,Bad config prevent fuzzers from using AFL to fuzz project,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
490,https://github.com/google/oss-fuzz/issues/2243,Disable unmaintained projects,oss,3.0,FP,None,None,None
491,https://github.com/google/oss-fuzz/issues/910,enable -fsanitize=unsigned-integer-overflow in non-faulting mode in ubsan build,oss,3.0,FP,None,None,None
492,https://github.com/google/oss-fuzz/issues/1229,Known crash revision did not crash.,oss,8.0,Fuzzing test is Flaky,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
493,https://github.com/google/oss-fuzz/issues/6064,cifuzz: corpus pruning,oss,7.0,FP,None,None,None
494,https://github.com/google/oss-fuzz/issues/440,issues in monorail remaining verified fixed when redo task shows it not,oss,1.0,Oss-fuzz: Bug status marked fixed but not fixed in project,O14,Bug status is not correct in the issue tracking system.,Reliability
495,https://github.com/google/oss-fuzz/issues/704,h2o build failure,oss,8.0,FP,None,None,None
496,https://github.com/google/oss-fuzz/issues/3014,OSS-Fuzz doesn't seem to fuzz continuously,oss,7.0,Oss-fuzz challenge: Not All fuzz targets and projects get as much cpu resources,O6,OSS-Fuzz does not allocate enough resources to project for fuzzing.,Performance
497,https://github.com/google/oss-fuzz/issues/1211,Issue wont close eventhough it has been fixed.,oss,2.0,Developer lacks access to oss-fuzz functionality,O8,Developers do not have access to certain functionalities of OSS-Fuzz.        ,Permission
498,https://github.com/google/oss-fuzz/issues/1211,Issue wont close eventhough it has been fixed.,oss,2.0,Oss-fuzz bug still open even if bug fixed in project,O14,Bug status is not correct in the issue tracking system.,Reliability
499,https://github.com/google/oss-fuzz/issues/344,Make sure that projects use all sanitizers by default and not need to override sanitizers:,oss,8.0,FP,None,None,None
500,https://github.com/google/oss-fuzz/issues/1072,oss-fuzz.com UI is too wide if you have access to many projects,oss,8.0,FP,None,None,None
501,https://github.com/google/oss-fuzz/issues/445,Large control file does not seem to get deleted on error during merging,oss,7.0,Fuzzer generates huge files while merging multiple corpus but can't delete them,F4,"Fuzzing process takes too much time or resouces (e.g., memory, CPU, disk spaces).",Performance
502,https://github.com/google/oss-fuzz/issues/3420,[CIFuzz]: Improve likelihood of rediscovering crash on same PR,oss,3.0,CIFuzz marks bug as fixed when it happens to not found the bug again without verifying the bug is indeed fixed,O14,Bug status is not correct in the issue tracking system.,Reliability
503,https://github.com/google/oss-fuzz/issues/7660,Fuzz Introspector fails to fetch coverage reports,oss,8.0,FP,None,None,None
504,https://github.com/google/oss-fuzz/issues/611,support honggfuzz,oss,7.0,FP,None,None,None
505,https://github.com/google/oss-fuzz/issues/3855,False positives in Clang's MSAN since latest update,oss,4.0,Oss-fuzz challenge: Oss-fuzz installs a copy of a library in a different location than the project (result in diff library version and location),O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
506,https://github.com/google/oss-fuzz/issues/1166,"Total coverage does not work for large projects, move to Clang Coverage",oss,8.0,Oss-fuzz challenge: Developer can't access coverage reports,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
507,https://github.com/google/oss-fuzz/issues/6878,Add email to project.yaml,oss,2.0,FP,None,None,None
508,https://github.com/google/oss-fuzz/issues/1154,Replicating Docker environment locally and confirming UBSan crash,oss,6.0,Developer has difficulty in understanding the cause of crash (needed help from oss-fuzz dev team),F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
509,https://github.com/google/oss-fuzz/issues/619,"pass dictionary autumatically, w/o requering the .options file",oss,1.0,FP,None,None,None
510,https://github.com/google/oss-fuzz/issues/6264,`/usr/bin/ld` cannot find some installed libraries,oss,3.0,Bad fuzzer environment/setup causes project to crash during fuzzer compilation,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
511,https://github.com/google/oss-fuzz/issues/1330,systemd: bad build,oss,8.0,Oss fuzz requires library to be pre-built into the project (static linking),O5,OSS-Fuzz misses desired functionalities/features.,Functionality
512,https://github.com/google/oss-fuzz/issues/5536,Please remove the Hugo fuzzer,oss,8.0,FP,None,None,None
513,https://github.com/google/oss-fuzz/issues/2963,runner image has an /out directory even though the actual bot image does not,oss,1.0,FP,None,None,None
514,https://github.com/google/oss-fuzz/issues/1063,Add more fuzz targets for zlib,oss,2.0,FP,None,None,None
515,https://github.com/google/oss-fuzz/issues/4847,[go-ethereum] coverage build failure,oss,3.0,Wrong fuzzer build configuration causes fuzzing build to fail,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
516,https://github.com/google/oss-fuzz/issues/1351,curl build broken,oss,6.0,Oss-fuzz challenge: Change on oss-fuzz side breaks project build,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
517,https://github.com/google/oss-fuzz/issues/2478,Merge loops for a while due to corrupted control file and never succeeds,oss,8.0,FP,None,None,None
518,https://github.com/google/oss-fuzz/issues/4325,ImageMagick wrong,oss,1.0,FP,None,None,None
519,https://github.com/google/oss-fuzz/issues/2815,Add jbig2dec to oss-fuzz,oss,6.0,FP,None,None,None
520,https://github.com/google/oss-fuzz/issues/5838,check_build passes although fuzzer is broken,oss,2.0,Fuzzer config allows crashes without build fail,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
521,https://github.com/google/oss-fuzz/issues/823,Broken llvm build,oss,3.0,"Project using latest clang compiler causes incompatibilities with oss-fuzz (old compiler on oss-fuzz side, results in build crash)",O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
522,https://github.com/google/oss-fuzz/issues/504,"Clusterfuzz UI: make ""redo task"" less confusing",oss,5.0,FP,None,None,None
523,https://github.com/google/oss-fuzz/issues/738,Badge/shield for OSS-Fuzz?,oss,5.0,FP,None,None,None
524,https://github.com/google/oss-fuzz/issues/5994,Coverage data does not represent reality,oss,3.0,Bug in project fuzzer causes coverage report to show bad data,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
525,https://github.com/google/oss-fuzz/issues/55,Use standalone main in reproduce,oss,8.0,FP,None,None,None
526,https://github.com/google/oss-fuzz/issues/6147,Unreproducible issue keeps coming back,oss,8.0,Fuzzer: Difficulty reproducing Fuzzer bug,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
527,https://github.com/google/oss-fuzz/issues/1113,libunistring trunk broke compile on dependent projects,oss,8.0,FP,None,None,None
528,https://github.com/google/oss-fuzz/issues/5660,Separate out 'unsafe' code in coverage reports for Rust projects,oss,8.0,FP,None,None,None
529,https://github.com/google/oss-fuzz/issues/3499,Coverage seems low since November,oss,6.0,oss-fuzz challenge: Old crash caused some fuzzing targets to stop fuzzing for several months in Lwan project,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
530,https://github.com/google/oss-fuzz/issues/3517,Targets stopped building?,oss,7.0,FP,None,None,None
531,https://github.com/google/oss-fuzz/issues/1112,afl fuzzer builds out of date compared to libFuzzer builds ?,oss,3.0,Bug on oss-fuzz side causes coverage report not to be generated and prevents some fuzzers from running,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
532,https://github.com/google/oss-fuzz/issues/1118,truncated MSAN report,oss,5.0,OSS-fuzz challenge: Incomplete fuzzing reports,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
533,https://github.com/google/oss-fuzz/issues/1356,Provide a way to run bad_build_check locally,oss,5.0,FP,None,None,None
534,https://github.com/google/oss-fuzz/issues/732,Memory Sanitizer runtime option to change exit/status code,oss,7.0,Documentation does not show information about the arg the dev needed,F17,Documentation on how to use the fuzzer is missing/insufficient.,Usability
535,https://github.com/google/oss-fuzz/issues/3876,Inaccessible perf_report on oss-fuzz.com for unicorn project,oss,8.0,Oss-fuzz challenge: Project not fuzzed properly due to bot malfunction,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
536,https://github.com/google/oss-fuzz/issues/916,minimization problem with clang-proto-fuzzer,oss,2.0,FP,None,None,None
537,https://github.com/google/oss-fuzz/issues/4375,Repeated false issues,oss,7.0,Oss-fuzz infrastructure update causes false positives,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
538,https://github.com/google/oss-fuzz/issues/1273,grpc build is broken,oss,7.0,FP,None,None,None
539,https://github.com/google/oss-fuzz/issues/7348,Question: Any plans for restoring previous corpora for unbound?,oss,7.0,Corpora that found bugs while fuzzing was deleted (can't reproduce the crashes without it),F13,Developers are not able to save or re-use corpus.,Reproducibility
540,https://github.com/google/oss-fuzz/issues/108,CPython fuzzing,oss,5.0,FP,None,None,None
541,https://github.com/google/oss-fuzz/issues/702,OSS-Fuzz Support for corporate company usage,oss,6.0,Developer couldn't set up libfuzzer (needed help),F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
542,https://github.com/google/oss-fuzz/issues/7355,Shrink the total size of all fuzzers when built,oss,2.0,Current fuzzer use too much diskpace resulting in crashes and prevents adding new fuzzer (which will take more space),F4,"Fuzzing process takes too much time or resouces (e.g., memory, CPU, disk spaces).",Performance
